action_plays,espn_game_id,espn_player_id,first_name,home_away,last_name,opponent,opposition_score,pass_EPA,penalty_EPA,qb_score,raw_QBR,run_EPA,sack_EPA,team_name,total_EPA,total_QBR,week,won_lost,year
29,400935289.0,4039602,Khalil,away,Tate,COLO,42,5.5,0.1,45,100.0,20.9,0.0,ARIZ,26.5,100.0,6,W,2017
20,400935419.0,3791110,Tommy,away,Stevens,MD,3,0.0,-0.0,66,100.0,3.1,0.0,PSU,3.1,99.9,13,W,2017
25,400934569.0,3129089,Ahmad,away,Bradshaw,AFA,0,0.0,-0.2,21,99.9,15.4,0.0,ARMY,15.2,99.9,10,W,2017
27,400935405.0,3728285,Demry,home,Croft,NEB,21,1.4,0.1,54,99.8,10.7,-0.5,MINN,11.7,99.7,11,W,2017
21,400934560.0,550373,Baker,home,Mayfield,WVU,31,6.7,0.0,59,99.4,-0.8,0.0,OKLA,5.9,99.5,13,W,2017
23,400938656.0,3122713,Jason,away,Driskel,LT,23,7.6,1.2,48,99.5,1.1,0.0,FAU,10.0,99.5,11,W,2017
28,400933841.0,4040715,Jalen,home,Hurts,FRES,10,2.6,0.0,41,98.8,6.1,0.0,ALA,8.7,98.9,2,W,2017
33,400935295.0,4039602,Khalil,home,Tate,UCLA,30,3.1,-0.2,47,99.1,9.7,0.0,ARIZ,12.6,98.9,7,W,2017
28,400944884.0,548447,Taylor,home,Lamb,ULL,14,4.8,-0.1,63,99.4,4.9,0.0,APP,9.6,98.6,14,W,2017
31,400953396.0,3886634,Alex,away,Delton,UCLA,17,1.3,0.1,35,98.7,11.5,-0.3,KSU,12.7,98.6,bowl,W,2017
37,400933897.0,3924327,Drew,home,Lock,IDAHO,21,9.1,0.1,68,99.0,0.1,-0.1,MIZ,9.1,98.5,8,W,2017
24,400935349.0,3886609,Alex,away,Hornibrook,BYU,6,8.4,-0.2,40,98.9,0.0,-0.3,WIS,8.0,98.5,3,W,2017
21,400933874.0,3892775,Jarrett,home,Stidham,MSST,10,6.7,0.7,49,95.2,-0.0,-2.1,AUB,5.2,98.5,5,W,2017
22,400933868.0,3892775,Jarrett,away,Stidham,MIZ,14,5.1,0.0,51,98.5,2.0,0.0,AUB,7.2,98.4,4,W,2017
25,400941816.0,4042113,McKenzie,away,Milton,CIN,23,9.7,0.6,51,99.2,0.1,-0.9,UCF,9.5,98.4,6,W,2017
31,400933839.0,3915776,Kyle,away,Shurmur,MTSU,6,9.1,0.3,28,98.4,0.0,-0.2,VAN,9.1,98.3,1,W,2017
29,400938613.0,3124037,Dalton,home,Sturm,SOU,17,6.1,-0.2,51,99.4,1.5,-0.1,UTSA,7.3,98.3,3,W,2017
40,400937507.0,3124092,John,home,Wolford,LOU,32,10.4,-0.1,42,97.9,1.4,-0.3,WAKE,11.4,98.3,9,W,2017
29,400934505.0,559556,Will,home,Grier,ECU,20,9.5,0.0,56,99.5,-0.3,0.0,WVU,9.2,98.2,2,W,2017
30,400937498.0,4035312,Anthony,away,Brown,UVA,10,8.6,-0.1,41,97.9,1.1,0.0,BC,9.6,98.1,8,W,2017
32,400944899.0,3916564,Tyree,home,Jackson,COLG,10,4.6,0.8,33,99.3,4.7,0.0,BUFF,10.1,98.0,3,W,2017
42,400933896.0,558337,Nick,home,Fitzgerald,UK,7,3.3,0.2,45,98.2,12.0,0.0,MSST,15.5,97.9,8,W,2017
25,400935317.0,4039602,Khalil,home,Tate,ORST,28,0.9,0.1,49,99.0,8.5,0.0,ARIZ,9.5,97.9,11,W,2017
25,400938892.0,3125927,Ross,home,Comis,GASO,20,6.2,0.2,55,98.7,1.6,-0.6,UMASS,7.4,97.8,8,W,2017
33,400937484.0,3916387,Lamar,home,Jackson,MURR,10,4.4,0.0,55,99.2,6.6,0.0,LOU,11.0,97.8,5,W,2017
48,400935381.0,545624,J.T. Barrett,away,IV,NEB,14,7.7,0.8,56,98.2,4.6,-0.2,OSU,12.8,97.8,7,W,2017
26,400945275.0,3127332,Marcus,home,McMaryion,UNM,0,5.0,0.0,38,98.9,3.4,-0.7,FRES,7.7,97.5,7,W,2017
36,400934509.0,3116407,Mason,away,Rudolph,PITT,21,9.4,1.0,59,97.6,0.0,-0.4,OKST,10.0,97.5,3,W,2017
32,400933872.0,4040715,Jalen,home,Hurts,MISS,3,3.0,-0.1,66,97.0,3.6,0.0,ALA,6.5,97.4,5,W,2017
38,400985387.0,3128843,Alex,home,McGough,UMASS,45,6.7,0.2,63,98.2,9.0,-1.8,FIU,14.1,97.2,14,W,2017
48,400934544.0,550373,Baker,away,Mayfield,OKST,52,15.7,1.3,62,94.3,1.6,-3.7,OKLA,15.0,97.2,10,W,2017
37,400935355.0,3116144,Clayton,home,Thorson,BGSU,7,6.9,0.0,49,99.2,3.4,-0.4,NW,9.8,97.2,3,W,2017
21,400933853.0,3915776,Kyle,home,Shurmur,AAMU,0,5.7,-0.1,42,99.0,0.6,0.0,VAN,6.3,97.2,2,W,2017
30,400935260.0,3912547,Sam,home,Darnold,STAN,24,10.2,-0.3,42,96.4,0.0,-0.2,USC,9.7,97.1,2,W,2017
40,400959397.0,3929824,Brian,home,Lewerke,WSU,17,5.2,0.8,42,94.3,4.3,-0.1,MSU,10.1,97.1,bowl,W,2017
34,400933919.0,4035225,Nick,home,Starkel,UNM,14,9.5,0.3,55,98.6,0.0,0.0,TA&M,9.8,97.1,11,W,2017
20,400935421.0,3886609,Alex,away,Hornibrook,MINN,0,6.6,-0.0,31,96.4,0.0,0.0,WIS,6.6,97.0,13,W,2017
36,400934548.0,3116407,Mason,away,Rudolph,ISU,42,12.1,-0.1,49,96.5,2.4,-1.2,OKST,13.2,97.0,11,W,2017
23,400935299.0,3117245,Keller,home,Chryst,ORE,7,4.7,-0.1,49,95.8,0.0,0.0,STAN,4.5,96.9,7,W,2017
29,400933854.0,4040715,Jalen,home,Hurts,CSU,23,4.6,0.1,41,97.9,3.9,0.0,ALA,8.6,96.9,3,W,2017
27,400945264.0,546267,Nick,away,Stevens,HAW,21,8.5,0.0,51,98.9,1.2,0.0,CSU,9.8,96.9,5,W,2017
29,400933888.0,3924327,Drew,away,Lock,UGA,53,4.9,-0.2,28,88.1,-0.0,0.0,MIZ,4.7,96.8,7,L,2017
32,400955157.0,550373,Baker,home,Mayfield,TCU,17,6.6,0.7,41,91.2,2.2,-1.9,OKLA,7.6,96.7,14,W,2017
36,400933936.0,550170,Danny,home,Etling,TA&M,21,9.9,0.7,45,95.6,-0.1,-1.4,LSU,9.2,96.7,13,W,2017
38,400953408.0,3886609,Alex,away,Hornibrook,MIAMI,24,11.2,0.1,34,91.9,0.0,-0.9,WIS,10.4,96.7,bowl,W,2017
38,400941802.0,3917007,Chad,away,President,TOL,54,2.7,1.2,51,96.0,10.5,-1.2,TLSA,13.1,96.7,3,L,2017
38,400953391.0,3129089,Ahmad,home,Bradshaw,SDSU,35,-0.1,0.3,42,95.2,12.6,0.0,ARMY,12.7,96.6,bowl,W,2017
39,400934550.0,550373,Baker,home,Mayfield,TCU,20,6.9,0.1,38,91.4,0.9,-0.4,OKLA,7.4,96.6,11,W,2017
36,400937486.0,546415,Max,home,Browne,RICE,10,9.2,0.0,42,98.8,0.1,-1.0,PITT,8.3,96.5,5,W,2017
39,400935386.0,3116172,Trace,home,McSorley,MICH,13,4.8,0.6,42,90.7,4.3,-1.0,PSU,8.6,96.4,8,W,2017
23,400934492.0,550373,Baker,home,Mayfield,UTEP,7,9.8,-0.0,56,98.4,-0.2,-1.4,OKLA,8.2,96.1,1,W,2017
32,400934552.0,4036419,Skylar,away,Thompson,OKST,40,5.0,0.2,45,92.2,4.5,-2.0,KSU,7.7,96.1,12,W,2017
38,400934526.0,3116407,Mason,home,Rudolph,BAY,16,8.5,0.4,59,97.9,1.0,0.0,OKST,9.8,96.1,7,W,2017
25,400934495.0,4036210,Tyrrell,away,Pigrome,TEX,41,4.8,-0.3,51,90.0,1.3,0.0,MD,5.9,96.0,1,W,2017
31,400934493.0,3116407,Mason,home,Rudolph,TLSA,24,7.7,0.3,59,98.3,0.5,-0.4,OKST,8.2,95.9,1,W,2017
32,400935407.0,545624,J.T. Barrett,home,IV,MSU,3,0.6,0.4,48,94.0,4.1,0.0,OSU,5.0,95.9,11,W,2017
51,400934534.0,550373,Baker,away,Mayfield,KSU,35,9.5,0.0,42,95.9,8.8,-1.4,OKLA,17.0,95.8,8,W,2017
29,400934583.0,4044431,K.J.,home,Costello,ND,20,6.9,2.0,38,90.9,-0.6,-0.8,STAN,7.4,95.8,13,W,2017
24,400935275.0,3886812,Jake,home,Browning,FRES,16,4.3,0.5,48,95.2,-1.1,0.0,WASH,3.7,95.7,3,W,2017
45,400933915.0,4242418,Jordan,home,Ta'amu,ULL,22,7.8,0.3,50,98.0,2.0,-0.5,MISS,9.6,95.7,11,W,2017
37,400934510.0,549865,Kenny,home,Hill,SMU,36,14.6,0.1,56,97.8,0.4,-1.3,TCU,13.7,95.6,3,W,2017
24,400934567.0,3129089,Ahmad,home,Bradshaw,EMU,27,-0.7,0.1,28,96.2,9.0,0.0,ARMY,8.4,95.6,7,W,2017
