action_plays,espn_game_id,espn_player_id,first_name,home_away,last_name,opponent,opposition_score,pass_EPA,penalty_EPA,qb_score,raw_QBR,run_EPA,sack_EPA,team_name,total_EPA,total_QBR,week,won_lost,year
26,252600097.0,164609,Brian,home,Brohm,ORST,27,8.0,0.0,63,95.7,-0.4,-0.8,LOU,6.8,96.8,3,W,2005
40,252670194.0,133648,Troy,home,Smith,IOWA,6,5.9,-0.2,31,96.3,4.0,-0.4,OSU,9.3,96.7,4,W,2005
33,252740024.0,120702,Kellen,away,Clemens,STAN,20,10.9,-0.1,44,95.4,-0.3,-0.3,ORE,10.2,96.2,5,W,2005
25,253090012.0,175819,Willie,home,Tuitama,UCLA,14,4.3,-0.1,52,95.3,0.0,0.0,ARIZ,4.1,96.1,10,W,2005
37,,134244,Omar,home,Jacobs,TEM,69,9.1,0.5,7,98.6,0.4,-0.1,BGSU,9.9,96.1,5,W,2005
31,253640099.0,146744,Matt,home,Flynn,MIAMI,3,5.0,-0.5,40,86.8,1.9,-1.1,LSU,5.3,95.8,bowl,W,2005
60,260040030.0,135107,Vince,home,Young,USC,38,5.8,0.1,41,89.2,8.6,0.0,TEX,14.7,95.8,bowl,W,2005
31,253370251.0,135107,Vince,away,Young,COLO,3,3.2,0.5,70,94.4,2.8,0.0,TEX,6.4,95.7,14,W,2005
35,252952005.0,137461,Jeff,away,Ballard,AFA,10,8.9,0.2,48,97.9,2.6,0.0,TCU,11.6,95.5,8,W,2005
24,252810008.0,173878,Kinsmon,away,Lancaster,ARK,44,-0.1,0.1,15,92.1,1.6,-0.0,ULM,1.5,95.1,6,L,2005
30,253360278.0,120824,Matt,away,Kubik,FRES,28,7.1,0.3,40,94.5,1.9,-0.9,LT,8.4,94.9,14,W,2005
35,253552638.0,114338,Bruce,away,Gradkowski,UTEP,13,6.4,0.4,45,95.2,0.6,0.0,TOL,7.4,94.8,bowl,W,2005
45,252860152.0,116343,Charlie,away,Whitehurst,NCST,10,8.3,-0.0,31,88.2,-0.2,0.0,CLEM,8.1,94.7,7,W,2005
25,253132132.0,159846,Pat,away,White,CIN,0,1.9,-0.2,38,96.6,5.5,-0.4,WVU,6.8,94.5,11,W,2005
58,,120888,Paul,away,Pinegar,ORE,34,12.2,-0.5,37,86.4,2.5,-1.4,FRES,12.8,94.4,3,L,2005
29,252950026.0,137200,Drew,home,Olson,ORST,28,6.5,0.2,51,92.5,0.0,-0.9,UCLA,5.9,94.4,8,W,2005
41,252810038.0,144289,Joel,home,Klatt,TA&M,20,6.6,0.7,41,94.6,0.0,0.0,COLO,7.3,94.4,6,W,2005
42,253090278.0,120888,Paul,home,Pinegar,SJSU,7,7.2,0.0,45,97.4,1.6,-0.7,FRES,8.1,94.4,10,W,2005
32,252530127.0,133795,Drew,home,Stanton,HAW,14,7.4,-0.0,42,97.1,-0.7,-0.2,MSU,6.5,94.3,2,W,2005
30,253160154.0,146486,Kyle,away,Wright,WAKE,17,9.0,-0.1,47,93.6,-0.3,-0.6,MIAMI,7.9,94.2,11,W,2005
56,252462032.0,120165,Brad,away,Smith,ARKST,17,9.7,-0.6,44,96.1,3.6,0.0,MIZ,12.7,94.2,1,W,2005
37,252460221.0,150329,Brady,away,Quinn,PITT,21,5.8,0.0,42,91.0,1.5,0.0,ND,7.3,94.1,1,W,2005
27,252950264.0,120511,Matt,away,Leinart,WASH,24,6.3,0.0,51,94.0,0.0,-0.2,USC,6.1,93.9,8,W,2005
20,,115044,Darrell,away,Hackney,UTEP,23,5.0,-0.1,35,93.9,0.1,0.0,UAB,5.1,93.9,12,W,2005
41,253020135.0,133808,Bryan,home,Cupito,OSU,45,6.9,-0.3,31,83.6,-0.0,0.0,MINN,6.5,93.8,9,L,2005
47,253020245.0,145404,Bret,away,Meyer,TA&M,14,12.0,0.3,42,93.3,1.5,-1.2,ISU,12.6,93.8,9,W,2005
29,253020204.0,175819,Willie,away,Tuitama,ORST,27,7.4,1.8,29,90.3,-1.0,-0.7,ARIZ,7.5,93.5,9,W,2005
57,253090254.0,156973,Brian,home,Johnson,WYO,13,7.7,-0.1,43,91.5,3.0,0.0,UTAH,10.5,93.4,10,W,2005
23,252530278.0,120888,Paul,home,Pinegar,WEB,17,4.9,0.1,55,97.4,-0.0,0.0,FRES,4.9,93.2,2,W,2005
55,253020197.0,135107,Vince,away,Young,OKST,28,2.6,-0.1,47,94.3,12.4,-0.3,TEX,14.7,93.2,9,W,2005
40,252950024.0,137101,Trent,home,Edwards,ASU,35,9.1,0.2,45,92.1,0.7,-1.9,STAN,8.1,93.1,8,W,2005
43,252950021.0,135136,Kole,away,McKamey,SDSU,24,7.6,-0.2,47,91.3,0.2,0.0,UNM,7.7,92.8,8,W,2005
37,252950150.0,167354,Drew,away,Weatherford,DUKE,24,9.3,1.5,55,94.1,0.1,0.0,FSU,10.9,92.7,8,W,2005
25,252880277.0,159846,Pat,home,White,LOU,44,0.1,0.2,46,91.0,5.8,-0.8,WVU,5.9,92.7,7,W,2005
22,252530277.0,159846,Pat,home,White,WOF,7,1.4,-0.1,35,97.2,3.1,0.0,WVU,4.4,92.6,2,W,2005
24,252740277.0,159846,Pat,home,White,VT,34,4.6,-0.2,17,84.6,0.1,-0.3,WVU,4.2,92.5,5,L,2005
46,252810265.0,137101,Trent,away,Edwards,WSU,21,7.7,-0.3,24,91.9,6.8,-1.3,STAN,12.8,92.4,6,W,2005
36,253280277.0,159846,Pat,home,White,PITT,13,-0.5,-0.5,45,89.4,8.8,0.0,WVU,7.9,92.2,13,W,2005
32,252740002.0,134972,Brandon,home,Cox,SC,7,2.3,0.0,48,89.0,1.9,-0.2,AUB,4.1,92.1,5,W,2005
34,252950024.0,160303,Rudy,away,Carpenter,STAN,45,2.4,-0.0,35,90.5,0.1,-0.4,ASU,2.1,92.1,8,L,2005
38,253160201.0,161705,Rhett,home,Bomar,TA&M,30,8.5,-0.2,36,92.4,1.5,-1.3,OKLA,8.5,92.1,11,W,2005
26,253230002.0,134972,Brandon,home,Cox,ALA,18,3.6,0.1,28,81.6,-0.2,-0.3,AUB,3.2,92.0,12,W,2005
36,252530142.0,135136,Kole,away,McKamey,MIZ,35,5.4,0.1,45,89.5,3.3,0.0,UNM,8.8,92.0,2,W,2005
42,,120511,Matt,home,Leinart,WSU,55,7.0,0.1,13,92.4,1.0,-0.2,USC,7.8,92.0,9,W,2005
21,252602294.0,146009,Drew,home,Tate,UNI,21,4.5,0.0,45,96.9,1.2,-0.5,IOWA,5.3,91.9,3,W,2005
50,253230130.0,133648,Troy,away,Smith,MICH,21,8.4,-0.1,25,81.3,2.4,-1.5,OSU,9.2,91.9,12,W,2005
44,253160025.0,120511,Matt,away,Leinart,CAL,10,6.1,-0.1,35,86.5,1.9,-0.4,USC,7.5,91.8,11,W,2005
50,253630254.0,169928,Brett,home,Ratliff,GT,10,9.9,-0.9,38,77.2,-0.4,-1.5,UTAH,7.1,91.8,bowl,W,2005
67,252950142.0,120165,Brad,home,Smith,NEB,24,5.5,1.1,41,86.9,9.4,-2.3,MIZ,13.8,91.7,8,W,2005
21,253370099.0,127637,D.J.,away,Shockley,LSU,14,2.2,0.7,34,78.7,0.9,-0.8,UGA,3.0,91.6,14,W,2005
26,252460251.0,135107,Vince,home,Young,ULL,3,4.2,0.1,60,95.2,1.4,0.0,TEX,5.7,91.4,1,W,2005
34,252952132.0,164609,Brian,away,Brohm,CIN,22,9.1,-0.3,46,94.6,0.0,0.0,LOU,8.5,91.3,8,W,2005
25,252602579.0,128154,Brodie,away,Croyle,SC,14,0.7,0.0,37,86.1,4.8,-0.4,ALA,5.0,91.1,3,W,2005
32,253090030.0,120511,Matt,home,Leinart,STAN,21,4.4,0.2,51,90.5,0.0,0.0,USC,4.6,91.1,10,W,2005
43,252950127.0,116993,Brett,away,Basanez,MSU,14,8.9,0.2,49,92.1,0.0,0.0,NW,9.1,91.1,8,W,2005
27,253150130.0,160898,Chad,home,Henne,IND,14,5.8,0.2,41,89.1,-0.2,-0.8,MICH,4.9,91.0,11,W,2005
48,253370062.0,145275,Colt,home,Brennan,SDSU,38,9.5,-0.1,49,90.3,1.6,-0.3,HAW,10.7,91.0,14,W,2005
31,253230258.0,135239,Marcus,away,Vick,UVA,14,5.9,-0.2,52,92.7,1.8,0.0,VT,7.5,90.8,12,W,2005
32,252530041.0,138180,Matt,home,Bonislawski,LIB,0,5.2,0.1,59,96.4,0.7,0.0,UCONN,5.9,90.7,2,W,2005
44,260020061.0,127637,D.J.,home,Shockley,WVU,38,6.5,0.5,35,86.4,1.6,0.0,UGA,8.6,90.6,bowl,L,2005
26,253090259.0,146486,Kyle,away,Wright,VT,7,4.6,-0.5,27,78.6,0.0,-0.4,MIAMI,3.6,90.4,10,W,2005
20,252602459.0,138204,Phil,home,Horvath,TNTC,3,4.7,-0.2,42,96.2,0.0,0.0,NIU,4.5,90.3,3,W,2005
24,252880194.0,133648,Troy,home,Smith,MSU,24,6.6,-0.3,35,92.2,0.3,0.0,OSU,6.6,90.1,7,W,2005
46,253000259.0,135239,Marcus,home,Vick,BC,10,6.8,-0.1,30,82.7,1.5,-0.6,VT,7.5,89.9,9,W,2005
30,252882294.0,146009,Drew,home,Tate,IND,21,6.6,0.7,38,87.7,-0.3,-0.5,IOWA,6.5,89.8,7,W,2005
48,252532641.0,118234,Cody,home,Hodges,FIU,3,8.5,-0.1,56,94.9,2.1,-0.5,TTU,9.9,89.7,2,W,2005
48,260040030.0,120511,Matt,away,Leinart,TEX,41,8.7,-0.2,38,69.8,-0.9,-1.5,USC,6.1,89.7,bowl,L,2005
28,,145026,Dennis,away,Dixon,WSU,31,5.0,0.0,34,89.1,1.6,0.0,ORE,6.6,89.7,11,W,2005
20,252950333.0,116933,Rick,away,Clausen,ALA,6,3.3,-0.2,3,74.6,0.0,0.0,TENN,3.0,89.7,8,L,2005
53,253232633.0,115374,Jay,away,Cutler,TENN,24,10.6,1.5,28,75.1,-1.1,-3.0,VAN,8.0,89.5,12,W,2005
58,253640142.0,120165,Brad,home,Smith,SC,31,3.2,-0.1,38,84.6,7.0,0.0,MIZ,10.1,89.5,bowl,W,2005
40,252532649.0,114338,Bruce,home,Gradkowski,WMU,23,7.6,-0.1,56,94.8,0.9,-0.7,TOL,7.7,89.5,2,W,2005
25,252530103.0,115987,Quinton,home,Porter,ARMY,7,5.6,1.0,44,93.7,-1.0,0.0,BC,5.6,89.5,2,W,2005
20,252600135.0,133808,Bryan,home,Cupito,FAU,7,4.1,-0.1,46,92.1,0.0,0.0,MINN,4.0,89.5,3,W,2005
48,253610164.0,160303,Rudy,away,Carpenter,RUTG,40,12.0,-0.3,45,90.6,2.0,-1.8,ASU,12.1,89.4,bowl,W,2005
36,252862032.0,157747,Michael,away,Desormeaux,ARKST,39,4.1,-0.4,36,92.6,6.7,0.0,ULL,10.4,89.4,7,L,2005
49,253020009.0,160303,Rudy,home,Carpenter,WASH,20,16.4,-0.2,44,90.7,1.3,-5.3,ASU,12.3,89.3,9,W,2005
48,252810197.0,120165,Brad,away,Smith,OKST,31,5.2,-0.1,38,90.9,7.3,0.0,MIZ,12.4,89.2,6,W,2005
31,252530026.0,137200,Drew,home,Olson,RICE,21,6.0,-0.2,63,96.3,0.9,-0.1,UCLA,6.6,89.1,2,W,2005
27,253162638.0,136814,Jordan,home,Palmer,TXSO,0,5.7,0.1,45,95.7,0.4,-0.2,UTEP,6.0,89.1,11,W,2005
29,252600061.0,127637,D.J.,home,Shockley,ULM,7,4.0,-0.0,44,93.5,3.3,-0.3,UGA,7.0,89.1,3,W,2005
44,252880245.0,138583,Reggie,home,McNeal,OKST,23,5.3,0.4,62,91.8,2.8,0.0,TA&M,8.5,89.1,7,W,2005
52,253090057.0,115374,Jay,away,Cutler,FLA,49,8.9,0.4,42,78.5,-0.8,-0.6,VAN,7.8,89.0,10,L,2005
47,252810030.0,120511,Matt,home,Leinart,ARIZ,21,9.3,-0.1,42,83.7,0.1,-0.3,USC,9.0,89.0,6,W,2005
53,252950087.0,150329,Brady,home,Quinn,BYU,23,16.1,0.6,49,93.4,-1.2,-0.7,ND,14.7,88.9,8,W,2005
27,253232483.0,145026,Dennis,home,Dixon,ORST,14,3.7,-0.0,56,85.4,-0.1,-0.1,ORE,3.5,88.9,12,W,2005
59,252672006.0,138204,Phil,away,Horvath,AKRON,48,14.0,-0.2,42,88.6,0.0,-2.9,NIU,10.9,88.8,4,L,2005
29,252782459.0,138204,Phil,home,Horvath,M-OH,27,7.6,-0.3,38,91.5,-0.3,-0.8,NIU,6.2,88.7,6,W,2005
35,253020242.0,136814,Jordan,away,Palmer,RICE,31,11.4,-0.2,38,95.6,-0.2,-0.4,UTEP,10.6,88.6,9,W,2005
62,252882483.0,120702,Kellen,home,Clemens,WASH,21,13.4,-0.3,45,90.1,-0.8,0.0,ORE,12.3,88.6,7,W,2005
30,253160145.0,170906,Casey,away,Dick,MISS,17,8.4,-0.5,28,84.1,0.0,-1.8,ARK,6.2,88.6,11,W,2005
48,253160142.0,120165,Brad,home,Smith,BAY,16,-0.5,0.8,31,87.5,7.8,0.0,MIZ,8.1,88.5,11,W,2005
36,253090249.0,136229,Jerry,away,Babb,UNT,28,3.4,-0.2,31,93.0,8.3,-1.4,ULL,10.1,88.4,10,W,2005
40,253160228.0,116343,Charlie,home,Whitehurst,FSU,14,8.2,0.0,35,75.2,-0.7,-2.4,CLEM,5.2,88.4,11,W,2005
27,253020099.0,146755,JaMarcus,home,Russell,UNT,3,5.3,0.3,56,93.8,-0.2,0.0,LSU,5.4,88.3,9,W,2005
32,252440041.0,138180,Matt,home,Bonislawski,BUFF,0,3.5,-0.1,38,91.1,3.6,-1.2,UCONN,5.7,88.3,1,W,2005
23,252530275.0,133680,John,home,Stocco,TEM,0,4.4,0.1,65,95.6,0.5,0.0,WIS,5.0,88.3,2,W,2005
31,253020167.0,116481,Justin,away,Holland,UNM,25,10.7,0.0,35,86.5,0.0,-4.2,CSU,6.5,88.2,9,W,2005
58,252530193.0,114700,Kent,away,Smith,M-OH,37,10.0,-0.6,38,90.0,5.8,-0.5,CMU,14.7,88.1,2,W,2005
43,253162751.0,148066,John,away,Beck,WYO,21,5.8,-0.3,35,83.2,3.7,-0.9,BYU,8.3,88.1,11,W,2005
39,252880068.0,134778,Jared,home,Zabransky,SJSU,21,5.4,-0.2,38,94.3,2.6,0.0,BSU,7.8,88.1,7,W,2005
49,252600026.0,137200,Drew,home,Olson,OKLA,24,8.8,0.4,41,77.3,0.0,-1.7,UCLA,7.6,88.1,3,W,2005
38,252640068.0,134778,Jared,home,Zabransky,BGSU,20,4.4,-0.0,48,91.1,2.4,-1.0,BSU,5.8,88.0,4,W,2005
45,253090193.0,116397,Josh,home,Betts,BUFF,13,5.1,0.1,54,90.8,0.2,0.0,M-OH,5.4,87.9,10,W,2005
42,252460127.0,133795,Drew,home,Stanton,KENT,14,6.0,0.1,49,89.2,1.2,0.0,MSU,7.4,87.9,1,W,2005
54,252810077.0,116993,Brett,home,Basanez,WIS,48,11.8,-0.6,51,87.3,1.2,0.0,NW,12.4,87.9,6,W,2005
32,252442579.0,146834,Blake,home,Mitchell,UCF,15,8.0,0.1,24,91.9,0.9,-1.7,SC,7.3,87.7,1,W,2005
45,252600087.0,133795,Drew,away,Stanton,ND,41,7.6,-0.2,44,79.4,0.5,-0.5,MSU,7.4,87.7,3,W,2005
20,252672306.0,133724,Allen,home,Webb,UNT,7,4.9,-0.2,54,93.4,-0.5,0.0,KSU,4.3,87.6,4,W,2005
27,252530002.0,134972,Brandon,home,Cox,MSST,0,4.5,0.2,28,85.5,-0.3,-0.2,AUB,4.2,87.5,2,W,2005
45,252670264.0,150329,Brady,away,Quinn,WASH,17,7.6,-0.1,36,87.6,2.3,0.0,ND,9.7,87.4,4,W,2005
43,252810077.0,133680,John,away,Stocco,NW,51,8.0,-0.1,48,85.0,1.9,-1.1,WIS,8.7,87.2,6,L,2005
38,253160251.0,135107,Vince,home,Young,KU,14,4.4,0.1,66,77.2,-1.5,-0.1,TEX,2.9,87.2,11,W,2005
42,253300151.0,136126,James,home,Pinkney,UAB,23,5.3,0.8,31,91.4,5.9,-0.6,ECU,11.5,87.1,13,W,2005
39,252740103.0,146254,Matt,home,Ryan,BALL,0,2.7,-0.1,38,93.6,4.1,0.0,BC,6.7,87.1,5,W,2005
36,252742751.0,128371,Corey,home,Bramlet,UNLV,17,7.4,0.1,42,91.6,-0.6,-0.5,WYO,6.4,86.9,5,W,2005
38,252950189.0,170735,Tim,away,Hiller,BGSU,14,5.8,0.6,45,89.1,1.4,-0.6,WMU,7.2,86.9,8,W,2005
48,252602641.0,118234,Cody,home,Hodges,SHSU,21,6.6,0.9,80,94.7,1.1,-0.3,TTU,8.4,86.8,3,W,2005
22,252600130.0,160898,Chad,home,Henne,EMU,0,2.6,0.0,55,92.5,0.6,-0.2,MICH,3.0,86.8,3,W,2005
45,252952439.0,156973,Brian,away,Johnson,UNLV,32,7.4,0.8,42,90.4,2.0,0.0,UTAH,10.2,86.8,8,W,2005
49,253230356.0,116993,Brett,away,Basanez,ILL,21,8.9,-0.2,38,92.4,6.4,-1.4,NW,13.6,86.8,12,W,2005
46,253160061.0,127637,D.J.,home,Shockley,AUB,31,6.9,-0.4,30,77.5,2.4,-1.3,UGA,7.6,86.6,11,L,2005
37,253570248.0,156307,Jason,away,Swanson,HOU,13,6.1,0.2,42,87.5,2.5,-1.1,KU,7.7,86.5,bowl,W,2005
46,252440154.0,115374,Jay,away,Cutler,WAKE,20,6.6,0.0,24,85.0,3.3,0.0,VAN,9.9,86.3,1,W,2005
45,253300024.0,150329,Brady,away,Quinn,STAN,31,8.9,-0.1,38,83.7,1.8,-1.4,ND,9.1,86.3,13,W,2005
38,253160070.0,120824,Matt,away,Kubik,IDAHO,38,7.2,-0.3,41,89.9,1.7,0.0,LT,8.6,86.1,11,W,2005
20,253370349.0,144220,Lamar,away,Owens,ARMY,23,0.9,0.0,42,91.0,3.9,0.0,NAVY,4.8,86.1,14,W,2005
37,253090038.0,144289,Joel,home,Klatt,MIZ,12,5.6,1.2,41,83.9,-0.1,-1.1,COLO,5.5,86.0,10,W,2005
66,252882509.0,116993,Brett,away,Basanez,PUR,29,9.9,-0.0,34,78.3,2.0,-1.0,NW,10.9,85.9,7,W,2005
37,252670202.0,147935,Paul,home,Smith,MEM,31,8.8,0.6,37,89.4,0.3,-0.9,TLSA,8.9,85.8,4,W,2005
36,252950264.0,136579,Isaiah,home,Stanback,USC,51,6.0,-0.2,24,69.9,-0.0,-2.5,WASH,3.3,85.8,8,L,2005
46,252460057.0,146526,Chris,home,Leak,WYO,14,6.9,-0.3,32,82.1,0.9,-1.8,FLA,5.8,85.8,1,W,2005
48,253160026.0,160303,Rudy,away,Carpenter,UCLA,45,10.5,0.4,35,81.1,-1.4,-2.4,ASU,7.2,85.7,11,L,2005
43,253150097.0,164609,Brian,home,Brohm,RUTG,5,5.0,0.8,56,87.8,1.3,-1.7,LOU,5.4,85.5,11,W,2005
36,253650278.0,120888,Paul,away,Pinegar,TLSA,31,3.7,-0.4,24,79.8,3.2,0.0,FRES,6.5,85.4,bowl,L,2005
45,253160258.0,113717,Marques,home,Hagans,GT,17,3.9,0.6,27,65.4,1.4,-1.6,UVA,4.3,85.4,11,W,2005
36,253160087.0,150329,Brady,home,Quinn,NAVY,21,6.7,-0.2,42,92.8,0.4,0.0,ND,6.8,85.3,11,W,2005
38,252530264.0,168799,Joe,away,Ayoob,WASH,17,8.0,-0.3,56,85.6,1.9,-1.9,CAL,7.7,85.3,2,W,2005
40,252812509.0,146009,Drew,away,Tate,PUR,17,7.8,-0.1,34,77.4,-0.4,-0.7,IOWA,6.5,85.3,6,W,2005
28,253092309.0,170527,Anthony,away,Turner,KENT,14,4.7,0.0,24,85.2,3.4,-2.4,BGSU,5.7,85.2,10,W,2005
31,253230242.0,149925,Joel,home,Armstrong,UCF,31,4.1,0.3,28,90.0,3.3,0.0,RICE,7.7,85.1,12,L,2005
27,253090099.0,146755,JaMarcus,home,Russell,APP,0,5.9,0.1,24,94.0,-0.0,0.0,LSU,6.0,85.1,10,W,2005
45,253640258.0,113717,Marques,away,Hagans,MINN,31,10.6,-0.1,34,84.6,-0.4,-0.5,UVA,9.5,85.1,bowl,W,2005
52,252880087.0,150329,Brady,home,Quinn,USC,34,4.2,1.6,31,68.6,2.8,-2.2,ND,6.4,85.1,7,L,2005
31,252670221.0,134942,Tyler,home,Palko,YSU,0,4.6,0.6,41,93.8,0.6,-0.7,PITT,5.2,84.8,4,W,2005
36,253650278.0,147935,Paul,home,Smith,FRES,24,4.8,0.0,31,84.7,2.7,0.0,TLSA,7.5,84.7,bowl,W,2005
31,253080084.0,133808,Bryan,away,Cupito,IND,21,4.9,0.2,42,79.7,0.0,0.0,MINN,5.3,84.7,10,W,2005
43,253610164.0,135377,Ryan,home,Hart,ASU,45,7.9,-0.2,40,81.7,0.0,0.0,RUTG,7.7,84.7,bowl,L,2005
42,253092638.0,136814,Jordan,home,Palmer,TLSA,38,9.1,-0.2,41,79.8,0.4,-1.7,UTEP,7.5,84.6,10,W,2005
45,252532653.0,115044,Darrell,away,Hackney,TROY,7,8.7,-0.6,27,85.9,-0.3,0.0,UAB,7.8,84.6,2,W,2005
68,252600228.0,116343,Charlie,home,Whitehurst,MIAMI,36,1.8,1.2,30,62.6,4.6,-0.9,CLEM,6.6,84.6,3,L,2005
42,252950036.0,116481,Justin,home,Holland,WYO,31,8.7,-0.1,39,80.7,0.3,-1.4,CSU,7.6,84.6,8,W,2005
38,253230167.0,164361,Shaun,away,Carney,UNM,24,6.8,0.3,42,82.4,2.2,-2.2,AFA,7.0,84.5,12,W,2005
49,253020218.0,116397,Josh,away,Betts,TEM,14,13.8,-0.5,41,93.2,-0.3,-0.6,M-OH,12.3,84.5,9,W,2005
40,252740142.0,135107,Vince,away,Young,MIZ,20,2.6,-0.6,51,80.1,5.4,-0.9,TEX,6.5,84.4,5,W,2005
34,252740025.0,168799,Joe,home,Ayoob,ARIZ,0,0.6,0.2,28,77.3,4.4,-1.3,CAL,3.9,84.3,5,W,2005
29,252810130.0,133808,Bryan,away,Cupito,MICH,20,0.4,2.0,23,67.2,1.0,0.0,MINN,3.4,84.2,6,W,2005
56,252880258.0,113717,Marques,home,Hagans,FSU,21,8.0,1.2,26,67.9,-0.6,-2.8,UVA,5.8,84.1,7,W,2005
46,252672483.0,120511,Matt,away,Leinart,ORE,13,4.2,-0.5,45,66.4,1.6,-0.5,USC,4.8,84.1,4,W,2005
30,252670259.0,135239,Marcus,home,Vick,GT,7,3.6,-0.2,51,62.9,-1.0,-0.7,VT,1.7,84.0,4,W,2005
39,253090077.0,146009,Drew,away,Tate,NW,28,6.2,-0.2,27,81.3,1.2,-0.4,IOWA,6.7,84.0,10,L,2005
42,252740127.0,133795,Drew,home,Stanton,MICH,34,6.6,0.1,31,69.6,0.8,-2.1,MSU,5.3,83.9,5,L,2005
48,,145238,Alex,home,Brink,ORE,34,5.5,1.3,31,68.8,1.0,-1.8,WSU,6.0,83.8,11,L,2005
49,252532050.0,134244,Omar,away,Jacobs,BALL,31,12.7,-0.4,40,90.7,0.8,-0.5,BGSU,12.7,83.7,2,W,2005
39,252812711.0,170735,Tim,home,Hiller,BALL,60,13.1,0.2,57,91.7,0.9,-2.9,WMU,10.9,83.7,6,L,2005
53,252742509.0,133859,Brandon,home,Kirsch,ND,49,1.6,0.1,28,75.9,2.4,0.0,PUR,4.1,83.6,5,L,2005
27,252530135.0,160036,Caleb,away,Hanie,MINN,56,0.7,0.1,24,82.1,0.2,-0.2,CSU,0.7,83.6,2,L,2005
38,252460151.0,136126,James,home,Pinkney,DUKE,21,9.1,-0.8,24,88.0,1.1,-0.6,ECU,8.8,83.5,1,W,2005
51,252460077.0,116993,Brett,home,Basanez,OHIO,14,9.1,0.4,38,87.4,-0.6,-0.4,NW,8.5,83.5,1,W,2005
28,253232655.0,147935,Paul,away,Smith,TULN,14,5.9,0.8,38,88.5,0.4,-1.4,TLSA,5.6,83.5,12,W,2005
34,253300201.0,161705,Rhett,home,Bomar,OKST,14,3.5,-0.3,42,87.4,1.6,0.0,OKLA,4.8,83.5,13,W,2005
32,252460130.0,138204,Phil,away,Horvath,MICH,33,2.2,-0.0,17,66.0,0.9,-0.6,NIU,2.5,83.5,1,L,2005
41,252670096.0,146526,Chris,away,Leak,UK,28,10.0,-0.1,49,87.7,-2.6,-0.3,FLA,7.0,83.3,4,W,2005
65,252880194.0,133795,Drew,away,Stanton,OSU,35,9.5,0.0,24,59.4,1.6,-6.2,MSU,5.0,83.3,7,L,2005
21,253302305.0,117125,Brian,home,Luke,ISU,21,1.8,0.0,24,79.4,1.5,0.0,KU,3.6,83.2,13,W,2005
26,252882572.0,157896,Kyle,away,Israel,USM,52,0.4,0.0,31,86.5,0.7,-0.1,UCF,0.9,83.1,7,L,2005
59,253090057.0,146526,Chris,home,Leak,VAN,42,10.8,-0.5,49,88.1,4.4,-1.1,FLA,13.6,83.1,10,W,2005
66,252440248.0,120702,Kellen,away,Clemens,HOU,24,9.6,0.3,38,83.4,2.8,0.0,ORE,12.8,83.1,1,W,2005
38,253090239.0,135107,Vince,away,Young,BAY,0,3.6,-0.3,62,79.5,1.5,0.0,TEX,4.8,83.0,10,W,2005
54,252670070.0,145275,Colt,away,Brennan,IDAHO,0,11.4,0.2,24,87.5,-0.0,-1.1,HAW,10.5,82.9,4,W,2005
37,260020333.0,128154,Brodie,home,Croyle,TTU,10,6.3,0.2,13,72.5,-1.3,0.0,ALA,5.2,82.9,bowl,W,2005
53,252952306.0,138583,Reggie,away,McNeal,KSU,28,1.3,0.5,30,81.8,9.3,-1.4,TA&M,9.7,82.8,8,W,2005
