action_plays,espn_game_id,espn_player_id,first_name,home_away,last_name,opponent,opposition_score,pass_EPA,penalty_EPA,qb_score,raw_QBR,run_EPA,sack_EPA,team_name,total_EPA,total_QBR,week,won_lost,year
39,263200221.0,159846,Pat,away,White,PITT,27,6.0,-0.1,45,97.8,9.0,0.0,WVU,15.0,97.3,12,W,2006
33,263130252.0,148066,John,home,Beck,WYO,7,5.8,-0.0,55,95.2,-0.0,-0.4,BYU,5.4,97.3,11,W,2006
20,262452633.0,161062,Erik,home,Ainge,CAL,18,5.7,-0.1,35,95.5,0.1,0.0,TENN,5.7,96.9,1,W,2006
20,262660201.0,136735,Paul,home,Thompson,MTSU,0,4.1,-0.0,59,97.5,0.0,-0.1,OKLA,4.0,96.9,4,W,2006
26,263080158.0,134094,Zac,home,Taylor,MIZ,20,5.8,-0.3,34,94.9,0.3,0.0,NEB,5.8,96.8,10,W,2006
25,262450277.0,159846,Pat,home,White,MRSH,10,4.6,1.0,42,97.9,1.2,0.0,WVU,6.8,96.7,1,W,2006
28,263080025.0,163360,Nate,home,Longshore,UCLA,24,7.9,-0.1,38,95.2,1.2,-1.2,CAL,7.8,96.7,10,W,2006
29,263150099.0,146755,JaMarcus,home,Russell,ALA,14,5.8,-0.2,28,94.4,2.8,-0.9,LSU,7.6,96.6,11,W,2006
47,263220194.0,133648,Troy,home,Smith,MICH,39,11.2,0.6,42,90.5,0.7,-0.5,OSU,12.1,96.5,12,W,2006
27,262940009.0,160303,Rudy,home,Carpenter,STAN,3,4.7,-0.2,38,96.3,2.3,-0.4,ASU,6.4,96.5,8,W,2006
33,263012426.0,150329,Brady,away,Quinn,NAVY,14,10.5,-0.3,38,97.5,1.9,-0.8,ND,11.3,96.4,9,W,2006
34,263080135.0,133808,Bryan,home,Cupito,IND,26,6.8,0.5,63,97.4,0.0,0.0,MINN,7.3,96.3,10,W,2006
37,263080204.0,137189,Matt,home,Moore,ASU,10,5.4,-0.1,44,95.4,2.1,0.0,ORST,7.4,96.3,10,W,2006
35,263150041.0,134942,Tyler,away,Palko,UCONN,46,11.3,-0.3,45,95.3,1.8,-1.2,PITT,11.7,96.3,11,L,2006
27,262730135.0,160898,Chad,away,Henne,MINN,14,9.5,-0.2,28,97.0,0.0,-0.7,MICH,8.6,96.2,5,W,2006
33,263150002.0,183518,Matthew,away,Stafford,AUB,15,7.2,0.2,37,91.8,0.1,0.0,UGA,7.5,96.0,11,W,2006
32,263222579.0,146834,Blake,home,Mitchell,MTSU,7,8.4,0.1,52,96.8,0.0,-0.5,SC,7.9,95.9,12,W,2006
30,263220238.0,161062,Erik,away,Ainge,VAN,10,9.4,-0.1,39,95.2,-0.3,-0.4,TENN,8.5,95.9,12,W,2006
21,263150277.0,169389,Nick,away,Davila,WVU,42,1.2,0.0,24,94.5,-0.0,0.0,CIN,1.2,95.7,11,L,2006
33,262522633.0,161062,Erik,home,Ainge,AFA,30,12.7,-0.3,31,98.5,0.7,0.0,TENN,13.1,95.5,2,W,2006
27,262872306.0,134094,Zac,away,Taylor,KSU,3,3.4,-0.0,21,93.8,4.2,-1.4,NEB,6.1,95.5,7,W,2006
41,262712628.0,148066,John,away,Beck,TCU,17,10.8,0.1,31,88.9,-0.6,-1.1,BYU,9.3,95.5,5,W,2006
22,262520277.0,174442,Jarrett,home,Brown,EWU,3,2.4,-0.0,52,98.2,1.4,0.0,WVU,3.7,95.4,2,W,2006
40,262730265.0,145168,John David,away,Booty,WSU,22,12.4,0.5,28,92.2,0.0,-1.5,USC,11.4,95.4,5,W,2006
23,263290328.0,162199,Chase,away,Holbrook,USU,20,9.2,-0.2,42,98.4,-0.1,0.0,NMSU,8.9,95.4,13,W,2006
26,263150077.0,133648,Troy,away,Smith,NW,10,6.0,-0.0,54,96.0,0.3,-0.2,OSU,6.1,95.4,11,W,2006
46,262430066.0,145404,Bret,home,Meyer,TOL,43,7.5,-0.2,45,96.4,9.6,-1.5,ISU,16.0,95.3,1,W,2006
34,263290221.0,164609,Brian,away,Brohm,PITT,24,8.8,0.8,48,96.2,0.2,0.0,LOU,9.8,95.3,13,W,2006
31,262660248.0,158470,Bobby,away,Reid,HOU,34,6.0,0.9,25,96.4,4.2,0.0,OKST,11.1,95.2,4,L,2006
40,262660008.0,169602,John Parker,away,Wilson,ARK,24,11.8,-0.8,23,89.9,3.4,-4.1,ALA,10.2,95.0,4,L,2006
40,263360097.0,164609,Brian,home,Brohm,UCONN,17,7.9,0.2,48,94.3,1.3,-0.2,LOU,9.2,94.8,14,W,2006
21,263152199.0,180784,Kaipo-Noa,away,Kaheaku-Enhada,EMU,21,5.2,-0.1,49,96.9,0.5,0.0,NAVY,5.7,94.6,11,W,2006
45,262800061.0,161062,Erik,away,Ainge,UGA,33,8.0,1.1,51,83.8,0.1,-0.7,TENN,8.5,94.4,6,W,2006
30,262730235.0,161062,Erik,away,Ainge,MEM,7,10.4,0.1,41,97.2,-0.3,0.0,TENN,10.2,94.4,5,W,2006
43,263220258.0,177413,Jameel,home,Sewell,MIAMI,7,5.9,0.0,17,89.9,4.7,-2.0,UVA,8.6,94.4,12,W,2006
34,263150009.0,160303,Rudy,home,Carpenter,WSU,14,7.7,-0.1,47,91.6,0.2,-1.5,ASU,6.4,94.2,11,W,2006
23,262870264.0,137189,Matt,away,Moore,WASH,17,6.2,-0.2,27,91.2,0.2,0.0,ORST,6.3,94.2,7,W,2006
22,263082579.0,146834,Blake,home,Mitchell,ARK,26,4.3,0.5,20,89.7,0.0,0.0,SC,4.8,94.1,10,L,2006
32,262660025.0,163360,Nate,home,Longshore,ASU,21,5.8,0.1,49,92.6,-0.4,-0.3,CAL,5.2,93.9,4,W,2006
25,263620025.0,163360,Nate,home,Longshore,TA&M,10,6.7,0.0,45,93.9,0.1,0.0,CAL,6.9,93.9,bowl,W,2006
50,263580062.0,145275,Colt,home,Brennan,ASU,24,15.0,-0.1,41,92.0,0.8,-2.5,HAW,13.2,93.9,bowl,W,2006
25,262590245.0,156336,Stephen,home,McGee,ARMY,24,2.5,-0.1,28,96.7,7.4,-0.6,TA&M,9.2,93.8,3,W,2006
25,262870275.0,133680,John,home,Stocco,MINN,12,3.1,0.2,48,95.7,1.1,-0.2,WIS,4.1,93.7,7,W,2006
52,262870278.0,145275,Colt,away,Brennan,FRES,37,10.7,0.2,68,94.8,0.9,-0.1,HAW,11.8,93.6,7,W,2006
47,263060097.0,159846,Pat,away,White,LOU,44,3.1,-0.2,34,87.1,5.4,-0.7,WVU,7.5,93.6,10,L,2006
31,262520344.0,134972,Brandon,away,Cox,MSST,0,7.1,-0.2,34,92.7,0.3,-0.6,AUB,6.6,93.4,2,W,2006
33,262520057.0,146526,Chris,home,Leak,UCF,0,7.0,0.0,42,95.9,0.3,0.0,FLA,7.3,93.3,2,W,2006
32,263292116.0,157896,Kyle,home,Israel,UAB,22,7.7,-0.0,31,96.0,1.6,-0.3,UCF,8.9,93.1,13,W,2006
29,262940265.0,145238,Alex,home,Brink,ORE,23,4.7,0.3,34,90.7,1.7,-0.5,WSU,6.2,93.1,8,W,2006
33,262800058.0,173139,Matt,home,Grothe,UCONN,16,2.3,0.1,38,92.2,5.0,-0.6,USF,6.8,92.9,6,W,2006
26,262452116.0,150032,Steven,home,Moffett,NOVA,16,7.4,-0.1,35,97.0,0.2,-0.5,UCF,6.9,92.8,1,W,2006
31,263080328.0,145275,Colt,away,Brennan,USU,10,6.9,-0.1,63,97.4,1.8,0.0,HAW,8.5,92.7,10,W,2006
24,263082579.0,170906,Casey,away,Dick,SC,20,5.2,0.4,26,89.9,-0.2,0.0,ARK,5.4,92.5,10,W,2006
26,262520099.0,146755,JaMarcus,home,Russell,ARIZ,3,3.4,-0.1,45,86.7,-0.2,0.0,LSU,3.1,92.4,2,W,2006
29,262802294.0,146009,Drew,home,Tate,PUR,17,6.3,0.3,47,93.1,-0.1,-0.4,IOWA,6.1,92.4,6,W,2006
43,262660068.0,145275,Colt,away,Brennan,BSU,41,9.1,0.6,34,87.8,-0.0,-1.9,HAW,7.9,92.3,4,L,2006
30,262930041.0,159846,Pat,away,White,UCONN,11,3.7,-0.0,37,90.2,3.2,0.0,WVU,6.8,92.2,8,W,2006
36,263150057.0,146834,Blake,away,Mitchell,FLA,17,5.9,-0.2,16,73.9,-0.4,0.0,SC,5.3,92.2,11,L,2006
29,263150023.0,148370,Adam,home,Tafralis,BSU,23,7.7,-0.4,20,89.1,1.0,-1.1,SJSU,7.2,92.1,11,L,2006
37,263082638.0,157266,Chase,away,Clement,UTEP,31,7.9,0.1,37,93.1,2.1,-0.5,RICE,9.7,92.0,10,W,2006
33,263080218.0,170586,Dan,away,LeFevour,TEM,26,6.8,-0.2,42,96.5,2.2,-0.4,CMU,8.4,91.8,10,W,2006
50,263290142.0,177296,Chase,home,Daniel,KU,17,9.3,0.0,42,89.7,1.9,-0.7,MIZ,10.4,91.7,13,W,2006
22,262800130.0,160898,Chad,home,Henne,MSU,13,5.0,0.2,31,92.2,0.0,0.0,MICH,5.2,91.6,6,W,2006
36,263012005.0,148066,John,away,Beck,AFA,14,8.2,-0.0,33,96.7,0.8,0.0,BYU,9.0,91.5,9,W,2006
40,262520025.0,163360,Nate,home,Longshore,MINN,17,8.9,0.6,42,94.2,1.5,-0.4,CAL,10.6,91.5,2,W,2006
24,262800344.0,159846,Pat,away,White,MSST,14,3.0,0.2,42,90.6,4.0,-1.5,WVU,5.6,91.4,6,W,2006
42,263010084.0,174294,Kellen,home,Lewis,MSU,21,7.0,0.7,46,92.0,2.0,-1.2,IND,8.5,91.4,9,W,2006
42,270080194.0,146526,Chris,away,Leak,OSU,14,5.9,-0.2,41,77.4,0.1,-0.4,FLA,5.4,91.0,bowl,W,2006
21,262730221.0,134942,Tyler,home,Palko,TOL,3,3.7,0.2,45,93.0,0.2,-0.6,PITT,3.5,90.9,5,W,2006
32,263080038.0,192029,Josh,away,Freeman,COLO,21,9.1,-0.3,34,91.7,0.5,-1.2,KSU,8.1,90.9,10,W,2006
24,263220154.0,156724,Sean,away,Glennon,WAKE,6,6.6,-0.1,27,86.4,-0.7,-0.5,VT,5.3,90.8,12,W,2006
39,263350248.0,147493,Kevin,home,Kolb,USM,20,5.4,-0.1,34,86.1,2.9,0.0,HOU,8.3,90.8,14,W,2006
25,262870150.0,167354,Drew,away,Weatherford,DUKE,24,5.3,0.5,51,94.5,0.0,0.0,FSU,5.8,90.6,7,W,2006
29,262592567.0,177363,Justin,home,Willis,SHSU,14,7.2,-0.2,45,96.0,-0.8,-0.6,SMU,5.6,90.5,3,W,2006
28,262662579.0,146835,Syvelle,home,Newton,FAU,6,7.6,-0.2,45,90.0,-0.4,-0.7,SC,6.3,90.5,4,W,2006
29,262590344.0,134032,Lester,away,Ricard,MSST,29,8.1,-0.1,32,89.2,-1.1,-0.7,TULN,6.2,90.1,3,W,2006
50,270010130.0,145168,John David,away,Booty,MICH,18,9.5,0.1,32,74.2,-3.1,-0.2,USC,6.4,90.1,bowl,W,2006
38,270010277.0,159846,Pat,home,White,GT,35,2.1,0.1,38,82.9,5.2,-0.6,WVU,6.9,89.9,bowl,W,2006
29,262870127.0,133648,Troy,away,Smith,MSU,7,6.4,-0.3,38,89.0,-0.6,0.0,OSU,5.4,89.7,7,W,2006
22,262590153.0,170980,Cameron,home,Sexton,FUR,42,7.8,-0.3,45,95.6,0.0,0.0,UNC,7.5,89.6,3,W,2006
46,262730087.0,150329,Brady,home,Quinn,PUR,21,9.1,-0.0,35,90.4,-0.1,-1.0,ND,7.9,89.5,5,W,2006
30,262662641.0,160425,Graham,home,Harrell,SELA,0,5.8,-0.1,62,95.5,0.0,0.0,TTU,5.7,89.4,4,W,2006
23,262430202.0,147935,Paul,home,Smith,SFA,7,5.1,0.0,45,95.5,0.4,0.0,TLSA,5.5,89.4,1,W,2006
54,263010026.0,145238,Alex,away,Brink,UCLA,15,12.7,0.7,37,82.8,-1.1,-2.2,WSU,10.0,89.3,9,W,2006
35,262450145.0,152455,Martin,away,Hankins,MISS,28,8.5,0.8,25,89.9,0.7,-1.4,MEM,8.8,89.3,1,L,2006
38,262802649.0,170586,Dan,away,LeFevour,TOL,20,10.6,0.7,42,90.4,-1.0,-1.4,CMU,9.0,89.3,6,W,2006
32,263630120.0,135988,Sam,home,Hollenbach,PUR,7,6.1,-0.3,24,89.5,-0.0,0.0,MD,5.8,89.2,bowl,W,2006
30,263010197.0,158470,Bobby,home,Reid,NEB,29,4.6,-0.1,41,79.5,2.1,-1.5,OKST,5.1,89.0,9,W,2006
48,263082633.0,146755,JaMarcus,away,Russell,TENN,24,5.8,-0.7,28,81.7,5.4,-1.4,LSU,9.2,88.9,10,W,2006
23,262500068.0,134778,Jared,home,Zabransky,ORST,14,2.0,0.0,42,78.7,2.8,-1.6,BSU,3.2,88.9,2,W,2006
31,262800194.0,133648,Troy,home,Smith,BGSU,7,5.3,-0.4,35,93.5,2.6,-0.5,OSU,7.0,88.8,6,W,2006
43,262522459.0,150728,Austen,away,Everson,NIU,23,12.2,-0.5,35,92.9,0.6,0.0,OHIO,12.4,88.8,2,W,2006
40,262660248.0,147493,Kevin,home,Kolb,OKST,25,9.6,-0.1,34,91.6,3.2,-1.9,HOU,10.8,88.6,4,W,2006
27,262942433.0,133314,Clint,away,Marks,ULM,21,7.2,-0.0,35,91.8,1.1,-1.0,MTSU,7.2,88.6,8,W,2006
23,262660158.0,134094,Zac,home,Taylor,TROY,0,5.4,-0.3,56,93.6,-0.3,0.0,NEB,4.8,88.5,4,W,2006
32,263622306.0,161913,Mike,away,Teel,KSU,10,5.2,-0.2,37,85.4,0.0,0.0,RUTG,5.0,88.4,bowl,W,2006
21,262590238.0,189757,Mitch,away,Mustain,VAN,19,5.8,0.0,21,86.5,0.0,-1.1,ARK,4.8,88.4,3,W,2006
28,262940194.0,133648,Troy,home,Smith,IND,3,5.3,-0.1,44,91.8,0.1,0.0,OSU,5.4,88.4,8,W,2006
24,262512132.0,134942,Tyler,away,Palko,CIN,15,5.4,-0.1,33,80.2,-1.4,0.0,PITT,4.0,88.4,2,W,2006
24,262662579.0,146129,Sean,away,Clayton,SC,45,-0.6,-0.2,6,84.4,3.6,-0.5,FAU,2.3,88.2,4,L,2006
44,262940197.0,156336,Stephen,away,McGee,OKST,33,7.9,1.2,34,89.6,3.8,-2.1,TA&M,10.9,87.9,8,W,2006
24,263080024.0,145168,John David,away,Booty,STAN,0,4.9,0.0,42,85.5,-0.9,-0.5,USC,3.5,87.9,10,W,2006
21,262450239.0,175616,Marcus,away,Jackson,BAY,7,5.8,-0.1,17,87.9,-1.2,0.0,TCU,4.5,87.9,1,W,2006
45,262800135.0,133808,Bryan,home,Cupito,PSU,28,10.9,-0.1,27,74.1,-2.3,-1.9,MINN,6.5,87.8,6,L,2006
29,263150235.0,150032,Steven,away,Moffett,MEM,24,8.7,0.0,26,93.7,0.2,0.0,UCF,8.8,87.7,11,W,2006
29,263360277.0,161913,Mike,away,Teel,WVU,41,6.5,-0.0,39,84.6,0.0,0.0,RUTG,6.1,87.7,14,L,2006
31,263060097.0,164609,Brian,home,Brohm,WVU,34,8.7,-0.1,44,86.4,-0.9,-1.2,LOU,6.5,87.5,10,W,2006
29,262852005.0,164361,Shaun,home,Carney,CSU,21,4.7,0.6,24,89.5,1.9,0.0,AFA,7.2,87.4,7,W,2006
48,263220252.0,148066,John,home,Beck,UNM,17,7.1,-0.1,42,88.1,0.5,-0.3,BYU,7.3,87.3,12,W,2006
44,263282439.0,161082,Rocky,home,Hinds,AFA,39,12.2,0.4,42,95.6,2.0,0.0,UNLV,14.4,87.3,13,W,2006
32,262520252.0,148066,John,home,Beck,TLSA,24,7.0,-0.3,49,84.0,-0.3,-0.7,BYU,5.8,87.2,2,W,2006
24,263292226.0,180299,Rusty,home,Smith,FIU,0,5.0,-0.1,31,89.7,0.0,-0.7,FAU,4.2,87.2,13,W,2006
30,262730259.0,145781,Reggie,away,Ball,VT,27,1.5,-0.1,38,61.3,1.8,-0.9,GT,2.3,87.2,5,W,2006
31,263082633.0,175658,Jonathan,home,Crompton,LSU,28,3.0,0.2,24,72.8,1.5,-0.5,TENN,4.2,87.1,10,L,2006
23,262940002.0,134972,Brandon,home,Cox,TULN,13,6.8,0.0,38,92.1,-1.6,0.0,AUB,5.2,87.0,8,W,2006
21,262520057.0,183484,Tim,home,Tebow,UCF,0,0.3,-0.0,42,91.7,1.2,0.0,FLA,1.4,86.9,2,W,2006
43,262590221.0,133795,Drew,away,Stanton,PITT,23,5.2,-0.5,38,89.0,5.0,-0.6,MSU,9.2,86.6,3,W,2006
51,262872305.0,158470,Bobby,away,Reid,KU,32,9.0,-0.2,42,81.3,0.3,-1.0,OKST,8.1,86.6,7,W,2006
44,263150201.0,136735,Paul,home,Thompson,TTU,24,8.3,1.9,34,84.9,-0.1,-0.7,OKLA,9.4,86.5,11,W,2006
41,262800087.0,150329,Brady,home,Quinn,STAN,10,7.1,0.0,31,85.9,1.0,-0.7,ND,7.4,86.4,6,W,2006
48,262662199.0,157471,Brian,away,Brunner,EMU,17,7.6,1.6,24,91.8,4.2,0.0,CMU,13.5,86.4,4,W,2006
27,263010194.0,133648,Troy,home,Smith,MINN,0,4.1,0.0,44,90.5,2.3,-1.5,OSU,5.0,86.4,9,W,2006
25,262590025.0,163360,Nate,home,Longshore,PRST,16,5.5,0.1,42,94.1,0.0,-0.4,CAL,5.2,86.3,3,W,2006
41,262592440.0,133570,Jeff,home,Rowe,CSU,10,6.3,-0.1,28,88.4,2.6,-0.9,NEV,7.8,86.2,3,W,2006
27,262590087.0,160898,Chad,away,Henne,ND,21,3.9,0.7,47,78.8,0.2,-1.3,MICH,3.5,86.1,3,W,2006
33,262660252.0,156930,Jason,home,Beck,USU,0,5.1,0.3,38,95.5,0.7,-0.2,BYU,5.8,86.0,4,W,2006
56,262730349.0,157266,Chase,away,Clement,ARMY,14,8.2,0.1,48,92.2,2.5,-0.4,RICE,10.4,85.9,5,W,2006
21,262770276.0,150032,Steven,away,Moffett,MRSH,22,5.6,-0.1,23,89.0,0.0,-0.5,UCF,5.1,85.9,6,W,2006
47,262520087.0,150329,Brady,home,Quinn,PSU,17,6.4,-0.4,41,70.7,-0.2,-1.0,ND,4.8,85.9,2,W,2006
41,270020154.0,164609,Brian,away,Brohm,WAKE,13,9.6,-0.2,24,80.9,-0.1,-1.6,LOU,7.7,85.9,bowl,W,2006
37,263290036.0,137461,Jeff,away,Ballard,CSU,14,6.1,0.7,45,86.3,1.2,-1.3,TCU,6.8,85.8,13,W,2006
34,262450097.0,164609,Brian,home,Brohm,UK,28,4.6,0.1,59,90.0,-0.0,-0.2,LOU,4.5,85.7,1,W,2006
33,263082294.0,156796,C.J.,away,Bacher,IOWA,7,6.5,0.3,21,84.2,0.6,-0.8,NW,6.5,85.7,10,W,2006
47,263150099.0,169602,John Parker,away,Wilson,LSU,28,4.9,1.8,14,66.8,1.1,-3.0,ALA,4.8,85.6,11,L,2006
41,263152294.0,146220,Tyler,away,Donovan,IOWA,21,8.2,-0.5,24,84.0,1.3,-0.7,WIS,8.3,85.5,11,W,2006
49,262730245.0,160425,Graham,away,Harrell,TA&M,27,10.3,-0.2,31,84.3,0.0,0.0,TTU,10.1,85.4,5,W,2006
33,263642294.0,146009,Drew,home,Tate,TEX,26,5.3,-0.3,24,73.6,0.6,-0.8,IOWA,4.7,85.4,bowl,L,2006
32,263150038.0,145302,Bernard,home,Jackson,ISU,16,4.2,-0.5,33,93.6,4.1,-0.2,COLO,7.6,85.4,11,W,2006
27,263222426.0,180784,Kaipo-Noa,home,Kaheaku-Enhada,TEM,6,-0.2,0.2,42,94.4,4.8,-0.2,NAVY,4.5,85.4,12,W,2006
34,262792393.0,169219,Hunter,away,Cantwell,MTSU,17,7.1,0.2,44,87.2,0.0,-0.5,LOU,6.8,85.4,6,W,2006
22,262522390.0,146486,Kyle,home,Wright,FAMU,10,5.0,0.2,51,93.7,-0.1,0.0,MIAMI,5.1,85.4,2,W,2006
39,262870084.0,174294,Kellen,home,Lewis,IOWA,28,11.1,-0.6,31,85.8,-0.3,-1.7,IND,8.4,85.3,7,W,2006
25,262712579.0,134972,Brandon,away,Cox,SC,17,7.4,0.0,24,80.8,0.1,-2.8,AUB,4.7,85.3,5,W,2006
45,263562653.0,184540,Omar,home,Haugabook,RICE,17,3.6,-0.2,41,89.5,5.1,-0.8,TROY,7.8,85.3,bowl,W,2006
24,263010239.0,134743,Shawn,home,Bell,TA&M,31,6.6,-0.3,21,86.1,-0.1,-1.0,BAY,5.3,85.3,9,L,2006
47,262940077.0,133795,Drew,away,Stanton,NW,38,5.1,-0.1,41,87.2,2.8,-0.7,MSU,7.0,85.2,8,W,2006
52,263360277.0,174442,Jarrett,home,Brown,RUTG,39,5.1,-0.0,41,71.6,3.6,-2.1,WVU,7.1,85.2,14,W,2006
30,262450221.0,134942,Tyler,home,Palko,UVA,13,6.4,-0.6,38,83.9,0.2,-0.8,PITT,5.3,85.2,1,W,2006
28,262522633.0,164361,Shaun,away,Carney,TENN,31,4.3,0.1,30,76.1,0.0,-0.4,AFA,4.0,85.1,2,L,2006
41,263630096.0,146711,Andre',home,Woodson,CLEM,20,8.4,0.3,28,74.7,0.3,-3.5,UK,5.5,85.1,bowl,W,2006
50,263220062.0,145275,Colt,home,Brennan,SJSU,17,8.0,-0.3,54,89.4,2.2,-0.3,HAW,9.7,85.0,12,W,2006
48,263140005.0,136814,Jordan,away,Palmer,UAB,17,12.4,0.6,36,89.6,-0.1,-1.6,UTEP,11.1,84.9,11,W,2006
24,263290197.0,158470,Bobby,home,Reid,OKLA,27,3.6,-0.2,21,65.1,-0.0,-0.8,OKST,2.5,84.8,13,L,2006
57,263290062.0,145275,Colt,home,Brennan,PUR,35,9.7,-0.0,42,86.0,1.6,-0.3,HAW,11.4,84.8,13,W,2006
31,263280008.0,146755,JaMarcus,away,Russell,ARK,26,7.1,0.7,31,71.9,-2.0,-1.5,LSU,4.3,84.6,13,W,2006
40,270030099.0,146755,JaMarcus,home,Russell,ND,14,6.7,-0.1,41,78.1,1.2,-1.8,LSU,6.0,84.6,bowl,W,2006
37,262730012.0,136579,Isaiah,away,Stanback,ARIZ,10,5.9,-0.2,21,71.4,-1.1,0.0,WASH,4.5,84.6,5,W,2006
28,262660099.0,146755,JaMarcus,home,Russell,TULN,7,4.6,-0.2,49,90.4,0.3,-0.3,LSU,4.4,84.5,4,W,2006
26,262520158.0,134094,Zac,home,Taylor,NICH,7,4.6,0.0,56,93.2,-0.4,-0.3,NEB,3.9,84.4,2,W,2006
24,263222348.0,133570,Jeff,away,Rowe,LT,0,3.0,1.0,42,90.6,1.0,-0.7,NEV,4.3,84.4,12,W,2006
40,262870242.0,147989,Chris,away,Williams,RICE,34,7.9,-0.4,33,88.0,1.9,0.0,UAB,9.3,84.3,7,L,2006
32,263360023.0,148370,Adam,home,Tafralis,FRES,14,2.8,0.1,24,88.7,4.8,-0.6,SJSU,7.2,84.3,14,W,2006
34,263290030.0,145168,John David,home,Booty,ND,24,4.7,-0.0,44,78.9,0.1,-0.3,USC,4.4,84.2,13,W,2006
40,263630142.0,177296,Chase,home,Daniel,ORST,39,7.9,1.1,38,69.3,-1.8,-2.5,MIZ,4.7,84.1,bowl,L,2006
36,262800005.0,152455,Martin,away,Hankins,UAB,35,8.6,0.4,29,88.9,-0.1,0.0,MEM,8.9,84.1,6,L,2006
44,263602117.0,170586,Dan,home,LeFevour,MTSU,14,3.0,0.7,31,86.0,4.8,-0.9,CMU,7.7,84.0,bowl,W,2006
30,263360309.0,173878,Kinsmon,away,Lancaster,ULL,20,5.6,-0.2,39,90.5,1.6,-0.2,ULM,6.7,84.0,14,W,2006
32,262592572.0,147930,Jeremy,home,Young,NCST,17,5.3,0.0,37,79.6,-0.1,-0.4,USM,4.8,83.9,3,W,2006
22,262800145.0,161402,Chris,away,Nickson,MISS,17,3.8,-0.1,10,84.8,0.9,0.0,VAN,4.6,83.9,6,L,2006
34,262520009.0,160303,Rudy,home,Carpenter,NEV,21,6.0,-0.5,52,81.1,1.1,-0.9,ASU,5.6,83.8,2,W,2006
43,263150245.0,156336,Stephen,home,McGee,NEB,28,2.6,-0.2,27,71.3,5.0,-1.8,TA&M,5.6,83.8,11,L,2006
35,262732050.0,138204,Phil,away,Horvath,BALL,28,9.3,-0.6,40,91.5,0.1,-0.3,NIU,8.6,83.8,5,W,2006
57,262730265.0,145238,Alex,home,Brink,USC,28,6.0,1.1,22,72.6,0.2,0.0,WSU,7.1,83.7,5,L,2006
30,263080070.0,133570,Jeff,away,Rowe,IDAHO,7,6.0,-0.1,45,87.5,0.9,-1.9,NEV,4.8,83.7,10,W,2006
25,262940235.0,147935,Paul,away,Smith,MEM,14,8.3,0.0,35,91.3,-2.0,0.0,TLSA,6.3,83.5,8,W,2006
31,262870151.0,147935,Paul,away,Smith,ECU,10,2.2,-0.1,31,77.3,3.0,-0.2,TLSA,4.8,83.5,7,W,2006
42,262940066.0,160425,Graham,away,Harrell,ISU,26,11.7,-0.1,42,91.5,0.0,-0.6,TTU,11.0,83.4,8,W,2006
