action_plays,espn_game_id,espn_player_id,first_name,home_away,last_name,opponent,opposition_score,pass_EPA,penalty_EPA,qb_score,raw_QBR,run_EPA,sack_EPA,team_name,total_EPA,total_QBR,week,won_lost,year
44,313230021.0,232560,Kellen,away,Moore,SDSU,35,9.1,1.1,52,94.7,-0.1,-0.2,BSU,9.9,95.2,12,W,2011
26,312460153.0,480234,Bryn,home,Renner,JMU,10,7.0,-0.1,42,98.6,0.3,0.0,UNC,7.2,95.1,1,W,2011
32,313230150.0,377759,Tevin,away,Washington,DUKE,31,4.9,-0.2,38,96.4,5.6,0.0,GT,10.4,95.1,12,W,2011
27,313160135.0,238093,Russell,away,Wilson,MINN,13,8.3,-0.1,42,95.9,0.6,-1.0,WIS,7.8,95.0,11,W,2011
49,313022306.0,377845,Landry,away,Jones,KSU,17,12.2,-0.1,58,92.1,0.0,0.0,OKLA,12.1,95.0,9,W,2011
44,313300130.0,512838,Braxton,away,Miller,MICH,40,4.7,-0.4,34,89.1,7.9,-2.2,OSU,10.0,95.0,13,L,2011
22,312600059.0,480812,Jordan,away,Webb,GT,66,5.5,0.0,24,92.8,-0.0,-0.6,KU,4.8,95.0,3,L,2011
40,312880142.0,501816,James,home,Franklin,ISU,17,3.3,0.1,52,95.3,3.8,0.0,MIZ,7.2,94.9,7,W,2011
39,320020197.0,380470,Andrew,away,Luck,OKST,41,11.8,-0.3,38,91.3,0.8,-1.6,STAN,10.7,94.9,bowl,L,2011
20,313020002.0,480386,Clint,home,Moseley,MISS,23,6.9,-0.1,41,95.8,0.0,-0.6,AUB,6.2,94.8,9,W,2011
46,313300030.0,480322,Matt,home,Barkley,UCLA,0,7.4,0.3,50,95.4,0.0,-0.3,USC,7.6,94.8,13,W,2011
33,313020194.0,512838,Braxton,home,Miller,WIS,29,3.1,-0.1,33,93.4,8.3,-1.5,OSU,9.7,94.8,9,W,2011
35,312672050.0,503695,Keith,home,Wenning,ARMY,21,8.2,-0.3,48,96.3,0.2,0.0,BALL,8.0,94.7,4,W,2011
42,312520009.0,480396,Brock,home,Osweiler,MIZ,30,10.4,0.6,37,93.8,2.0,-0.6,ASU,12.5,94.7,2,W,2011
46,312652132.0,232807,Zach,home,Collaros,NCST,14,4.0,0.4,44,91.1,4.9,-1.4,CIN,7.8,94.7,4,W,2011
37,312812633.0,480210,Aaron,away,Murray,TENN,12,4.7,1.4,20,88.2,2.5,-0.8,UGA,7.9,94.7,6,W,2011
34,313160061.0,480210,Aaron,home,Murray,AUB,7,7.8,-0.3,45,96.3,2.1,-0.9,UGA,8.8,94.5,11,W,2011
37,312460061.0,232560,Kellen,away,Moore,UGA,21,7.0,-0.1,35,85.2,0.0,0.0,BSU,6.9,94.4,1,W,2011
40,312530265.0,236759,Marshall,home,Lobbestael,UNLV,7,7.4,0.9,59,97.4,0.0,-0.6,WSU,7.7,94.4,2,W,2011
50,312670062.0,480919,Bryant,home,Moniz,UCD,14,8.0,-0.2,56,98.4,1.7,0.0,HAW,9.5,94.4,4,W,2011
41,312602306.0,381823,Collin,home,Klein,KENT,0,1.0,-0.2,37,94.9,7.0,-0.1,KSU,7.7,94.3,3,W,2011
39,313300275.0,238093,Russell,home,Wilson,PSU,7,5.2,-0.1,45,91.0,3.2,-0.8,WIS,7.4,94.3,13,W,2011
27,313230245.0,232059,Ryan,home,Tannehill,KU,7,4.3,0.0,61,97.6,-0.0,0.0,TA&M,4.3,94.1,12,W,2011
44,313630239.0,482599,Keith,away,Price,BAY,67,9.3,0.4,56,95.5,5.4,0.0,WASH,15.1,94.1,bowl,L,2011
35,312812440.0,188440,Tyler,home,Lantrip,UNLV,0,6.4,0.0,37,97.1,-0.1,0.0,NEV,6.3,93.8,6,W,2011
59,312880245.0,378497,Robert Griffin,away,III,TA&M,55,11.4,0.3,28,88.5,3.3,-2.8,BAY,12.2,93.7,7,L,2011
53,313290202.0,191981,Case,away,Keenum,TLSA,16,15.0,-0.5,48,90.2,0.1,-1.5,HOU,13.1,93.6,13,W,2011
50,313160068.0,481287,Casey,away,Pachall,BSU,35,12.7,0.5,36,80.9,-4.3,-0.3,TCU,8.9,93.5,11,W,2011
23,312462579.0,243503,Stephen,home,Garcia,ECU,37,1.9,-0.2,56,94.9,5.2,0.0,SC,7.0,93.5,1,W,2011
33,312880264.0,482599,Keith,home,Price,COLO,24,7.9,0.2,52,96.1,-0.0,0.0,WASH,8.0,93.4,7,W,2011
44,312740167.0,500844,Matt,away,Christian,UNM,28,8.2,-0.2,42,96.9,4.5,-0.2,NMSU,12.2,93.3,5,W,2011
23,312460194.0,243266,Joe,home,Bauserman,AKRON,0,4.9,-0.2,42,97.5,2.5,0.0,OSU,7.1,93.3,1,W,2011
34,312810228.0,480221,Tajh,home,Boyd,BC,14,5.8,0.1,36,92.2,1.8,-0.4,CLEM,7.3,93.1,6,W,2011
33,312810259.0,377700,Jacory,away,Harris,VT,38,7.0,-0.6,35,80.3,0.4,-1.8,MIAMI,5.1,93.0,6,L,2011
40,313002390.0,377700,Jacory,home,Harris,UVA,28,11.2,0.4,21,92.7,1.5,-2.5,MIAMI,10.6,93.0,9,L,2011
39,313302579.0,504292,Connor,home,Shaw,CLEM,13,4.9,0.0,34,92.3,6.2,-1.4,SC,9.7,93.0,13,W,2011
56,312810251.0,377845,Landry,away,Jones,TEX,17,7.6,-0.1,55,81.1,0.2,-0.5,OKLA,7.2,93.0,6,W,2011
23,313230127.0,238910,Kirk,home,Cousins,IND,3,5.7,0.0,55,98.4,0.0,0.0,MSU,5.7,92.9,12,W,2011
43,313600153.0,501816,James,away,Franklin,UNC,24,3.9,-0.2,41,91.1,4.8,0.0,MIZ,8.4,92.9,bowl,W,2011
54,312592649.0,232560,Kellen,away,Moore,TOL,15,13.1,0.1,40,92.9,-0.6,0.0,BSU,12.6,92.9,3,W,2011
37,312940183.0,382584,Ryan,home,Nassib,WVU,23,7.7,0.3,49,91.2,0.5,0.0,SYR,8.6,92.9,8,W,2011
35,312810087.0,500923,Thomas,home,Rees,AFA,33,7.0,0.1,59,95.2,0.0,0.0,ND,7.1,92.6,6,W,2011
23,312862005.0,238239,Ryan,away,Lindley,AFA,27,6.1,-0.1,41,93.0,0.6,0.0,SDSU,6.6,92.6,7,W,2011
48,313230008.0,382642,Tyler,home,Wilson,MSST,17,10.3,-0.0,44,89.3,-0.0,-1.3,ARK,9.0,92.6,12,W,2011
21,313300239.0,379895,Nick,home,Florence,TTU,42,5.4,0.1,66,96.2,1.5,-1.0,BAY,6.1,92.5,13,W,2011
22,312530356.0,480413,Nathan,home,Scheelhaase,SDSU,3,1.3,0.2,56,97.8,4.2,0.0,ILL,5.7,92.5,2,W,2011
45,312532305.0,237674,Chandler,away,Harnish,KU,45,10.3,0.1,42,95.4,4.7,0.0,NIU,15.0,92.3,2,L,2011
34,313160202.0,236717,G.J.,home,Kinne,MRSH,17,5.7,0.0,59,93.8,0.1,0.0,TLSA,5.8,92.2,11,W,2011
35,312880036.0,232560,Kellen,away,Moore,CSU,13,7.3,-0.2,63,91.8,-0.3,-0.3,BSU,6.5,92.2,7,W,2011
61,312950201.0,377942,Seth,away,Doege,OKLA,38,8.0,0.8,41,73.6,2.2,-2.9,TTU,8.0,92.1,8,W,2011
38,313370127.0,238093,Russell,away,Wilson,MSU,39,8.9,0.3,42,78.1,-1.3,-1.8,WIS,6.3,92.1,14,W,2011
31,313020135.0,381929,MarQueis,home,Gray,IOWA,21,4.9,-0.5,22,91.3,4.0,0.0,MINN,8.2,91.8,9,W,2011
40,312670130.0,480237,Denard,home,Robinson,SDSU,7,-1.5,0.3,28,93.8,9.2,0.0,MICH,7.9,91.8,4,W,2011
44,312600195.0,489481,Tyler,home,Tettleton,MRSH,7,6.6,-0.2,44,93.4,3.1,0.0,OHIO,9.5,91.7,3,W,2011
51,320040228.0,488025,Geno,away,Smith,CLEM,33,6.8,0.0,70,89.1,1.9,0.0,WVU,8.8,91.7,bowl,W,2011
20,313292116.0,505719,Blake,home,Bortles,UTEP,14,3.2,-0.2,31,95.2,1.1,-0.2,UCF,3.9,91.6,13,W,2011
41,312810158.0,481547,Taylor,home,Martinez,OSU,27,6.0,0.0,34,88.4,4.6,-1.2,NEB,9.4,91.6,6,W,2011
44,312880238.0,480210,Aaron,away,Murray,VAN,28,6.9,-0.1,33,78.4,1.3,-0.6,UGA,7.4,91.6,7,W,2011
27,312950024.0,380470,Andrew,home,Luck,WASH,21,4.2,-0.3,65,92.7,1.0,0.0,STAN,5.0,91.5,8,W,2011
21,312532393.0,377759,Tevin,away,Washington,MTSU,21,4.1,-0.1,49,94.7,1.4,-0.4,GT,5.1,91.5,2,W,2011
39,320090099.0,480215,AJ,away,McCarron,LSU,0,5.1,0.1,21,70.3,0.5,-0.9,ALA,4.8,91.4,bowl,W,2011
31,312530077.0,500403,Kain,home,Colter,EIU,21,2.4,-0.2,42,97.5,7.6,-0.7,NW,9.1,91.4,2,W,2011
48,313120189.0,237674,Chandler,away,Harnish,BGSU,14,4.7,-0.3,45,90.8,7.1,0.0,NIU,11.5,91.3,11,W,2011
34,312810197.0,235677,Brandon,home,Weeden,KU,28,8.1,0.6,70,96.4,0.1,-0.6,OKST,8.1,91.3,6,W,2011
51,312810254.0,480396,Brock,away,Osweiler,UTAH,14,5.5,-0.2,35,77.6,4.5,-2.0,ASU,7.8,91.2,6,W,2011
41,312440183.0,500554,Tanner,away,Price,SYR,36,9.4,-0.2,29,91.6,2.5,-1.0,WAKE,10.7,91.2,1,L,2011
20,313650077.0,500403,Kain,home,Colter,TA&M,33,1.1,0.0,22,86.6,2.6,-0.5,NW,3.2,91.2,bowl,L,2011
31,313230026.0,380716,Kevin,home,Prince,COLO,6,5.2,-0.2,45,94.7,1.3,-0.4,UCLA,5.9,91.1,12,W,2011
39,320022579.0,504292,Connor,home,Shaw,NEB,13,7.4,-0.1,30,85.3,3.9,-3.1,SC,8.1,91.1,bowl,W,2011
47,313290009.0,480396,Brock,home,Osweiler,CAL,47,7.8,0.9,38,87.2,2.3,-0.9,ASU,10.0,91.1,13,L,2011
20,312882633.0,232417,Jarrett,away,Lee,TENN,7,3.6,-0.0,38,81.1,0.0,0.0,LSU,3.6,91.1,7,W,2011
40,312532116.0,503649,Jeff,home,Godfrey,BC,3,5.0,-0.1,30,89.8,4.2,0.0,UCF,9.1,91.0,2,W,2011
45,320020197.0,235677,Brandon,home,Weeden,STAN,38,7.9,0.1,41,82.8,1.9,-1.0,OKST,9.0,91.0,bowl,W,2011
60,312740030.0,238803,Nick,away,Foles,USC,48,7.5,-0.4,41,77.1,0.2,-0.5,ARIZ,6.8,91.0,5,L,2011
41,312670239.0,378497,Robert Griffin,home,III,RICE,31,8.2,0.6,56,95.2,0.5,0.0,BAY,9.2,90.9,4,W,2011
38,313282050.0,481228,T.O.,away,Owens,BALL,28,11.0,-0.2,45,96.2,0.4,0.0,TOL,11.2,90.9,13,W,2011
23,312740356.0,237001,Dan,away,Persa,ILL,38,6.0,0.0,35,74.5,-0.2,-2.4,NW,3.4,90.8,5,L,2011
26,313022393.0,384890,Blaine,away,Gautier,MTSU,20,2.8,0.4,45,94.3,3.7,-0.8,ULL,6.1,90.8,9,W,2011
25,312530349.0,483302,Trent,home,Steelman,SDSU,23,1.3,-0.1,20,93.0,6.2,0.0,ARMY,7.4,90.8,2,L,2011
43,313300130.0,480237,Denard,home,Robinson,OSU,34,7.3,-0.2,40,87.3,3.6,-0.8,MICH,10.0,90.8,13,W,2011
40,313210005.0,484019,Jonathan,home,Perry,USM,31,9.2,-0.3,34,88.0,0.5,0.0,UAB,9.4,90.7,12,W,2011
32,312950068.0,232560,Kellen,home,Moore,AFA,26,9.0,-0.0,37,93.9,-0.1,0.0,BSU,8.8,90.6,8,W,2011
20,312462305.0,480812,Jordan,home,Webb,MCNS,24,3.4,-0.0,42,97.2,2.6,-0.5,KU,5.5,90.5,1,W,2011
40,312670070.0,484080,Derek,away,Carr,IDAHO,24,9.7,-0.3,48,90.7,0.0,0.0,FRES,9.4,90.5,4,W,2011
55,312670201.0,377845,Landry,home,Jones,MIZ,28,10.0,0.6,38,88.8,0.8,0.0,OKLA,11.3,90.5,4,W,2011
32,312882567.0,238790,J.J.,home,McDermott,UCF,17,5.7,-0.1,38,89.4,0.0,0.0,SMU,5.6,90.4,7,W,2011
35,313370239.0,378497,Robert Griffin,home,III,TEX,24,5.0,0.1,48,79.0,0.3,-0.4,BAY,5.0,90.4,14,W,2011
35,313290009.0,384118,Zach,away,Maynard,ASU,38,4.6,1.0,47,83.6,1.4,0.0,CAL,7.0,90.3,13,W,2011
38,312670264.0,482599,Keith,home,Price,CAL,23,9.0,0.6,31,86.1,-0.4,-0.9,WASH,8.3,90.2,4,W,2011
23,313090158.0,500403,Kain,away,Colter,NEB,25,4.4,0.0,28,80.9,0.1,-0.4,NW,4.1,90.1,10,W,2011
48,313090057.0,500561,Jordan,away,Rodgers,FLA,26,7.5,-0.6,21,78.1,0.6,-1.0,VAN,6.6,90.1,10,L,2011
36,312600012.0,380470,Andrew,away,Luck,ARIZ,10,6.4,-0.3,37,89.5,2.0,0.0,STAN,8.1,90.0,3,W,2011
37,313290058.0,511614,Teddy,away,Bridgewater,USF,24,9.8,-0.3,34,87.4,-0.5,-0.5,LOU,8.5,90.0,13,W,2011
43,312880154.0,480239,Logan,away,Thomas,WAKE,17,6.7,0.0,38,88.0,3.8,-0.8,VT,9.6,90.0,7,W,2011
20,313162567.0,386176,Kriss,away,Proctor,SMU,17,-1.6,0.5,24,86.7,5.1,0.0,NAVY,4.1,89.9,11,W,2011
34,312462459.0,237674,Chandler,home,Harnish,ARMY,26,5.3,-0.2,49,92.8,0.7,-0.1,NIU,5.6,89.8,1,W,2011
45,312460248.0,480235,Richard,away,Brehaut,HOU,38,7.5,-0.4,34,89.0,3.2,0.0,UCLA,10.2,89.8,1,L,2011
46,312880245.0,232059,Ryan,home,Tannehill,BAY,28,11.0,0.6,55,93.6,1.2,0.0,TA&M,12.8,89.8,7,W,2011
20,312880275.0,238093,Russell,home,Wilson,IND,7,3.1,-0.1,59,97.5,1.9,0.0,WIS,4.8,89.8,7,W,2011
32,312470245.0,232059,Ryan,home,Tannehill,SMU,14,5.2,0.2,46,90.3,-0.4,0.0,TA&M,5.0,89.5,1,W,2011
49,312930012.0,238803,Nick,home,Foles,UCLA,12,8.4,0.2,48,90.5,-0.4,-0.6,ARIZ,7.7,89.5,8,W,2011
33,312950127.0,238093,Russell,away,Wilson,MSU,37,6.6,-0.6,31,68.1,-0.7,-1.6,WIS,3.8,89.5,8,L,2011
40,312600058.0,382201,B.J.,home,Daniels,FAMU,17,5.8,-0.1,70,96.9,2.6,0.0,USF,8.2,89.4,3,W,2011
52,312600228.0,480221,Tajh,home,Boyd,AUB,24,13.9,0.3,38,92.7,-0.8,0.0,CLEM,13.4,89.4,3,W,2011
35,312880153.0,377700,Jacory,away,Harris,UNC,24,8.1,-0.2,30,84.3,-0.2,-1.5,MIAMI,6.4,89.4,7,W,2011
28,312600061.0,480210,Aaron,home,Murray,CCU,0,5.0,0.0,59,96.9,0.8,0.0,UGA,5.8,89.3,3,W,2011
42,313300135.0,381929,MarQueis,home,Gray,ILL,7,1.8,0.3,27,78.6,4.0,-0.8,MINN,5.3,89.2,13,W,2011
71,313090197.0,381823,Collin,away,Klein,OKST,52,3.2,-0.5,45,79.2,10.7,-1.4,KSU,12.0,89.1,10,L,2011
21,312950098.0,382917,Kawaun,home,Jakes,ULL,23,6.8,0.1,42,93.0,-0.8,0.0,WKU,6.1,89.0,8,W,2011
45,313230024.0,384118,Zach,away,Maynard,STAN,31,8.1,1.8,28,75.7,-2.4,-1.9,CAL,5.7,89.0,12,L,2011
43,312460002.0,512806,Chuckie,away,Keeton,AUB,42,6.1,-0.8,38,89.0,4.8,-0.1,USU,9.9,88.9,1,L,2011
36,313370068.0,232560,Kellen,home,Moore,UNM,0,7.1,0.2,45,96.4,0.0,-0.2,BSU,7.0,88.9,14,W,2011
51,313020245.0,501816,James,away,Franklin,TA&M,31,7.5,-0.4,38,80.3,3.4,-1.6,MIZ,8.9,88.9,9,W,2011
42,313162653.0,481027,Derek,away,Thompson,TROY,33,10.0,-0.1,38,89.1,0.6,0.0,UNT,10.5,88.6,11,W,2011
28,313020130.0,480237,Denard,home,Robinson,PUR,14,4.9,0.0,36,88.0,1.4,-0.7,MICH,5.5,88.6,9,W,2011
31,312530264.0,482599,Keith,home,Price,HAW,32,7.5,0.1,40,90.7,-0.1,-0.6,WASH,6.9,88.6,2,W,2011
26,313160024.0,378502,Darron,away,Thomas,STAN,30,2.8,0.4,53,74.9,1.8,-1.5,ORE,3.6,88.5,11,W,2011
50,312950248.0,483953,A.J.,away,Graham,HOU,63,5.1,0.4,28,87.2,2.8,-0.8,MRSH,7.4,88.1,8,L,2011
38,313300059.0,480210,Aaron,away,Murray,GT,17,7.2,-0.4,31,83.6,1.0,-0.9,UGA,6.9,88.1,13,W,2011
41,313370228.0,480221,Tajh,home,Boyd,VT,10,7.0,-0.0,38,73.4,-1.1,-0.8,CLEM,5.1,88.1,14,W,2011
39,312952509.0,382027,Caleb,home,TerBush,ILL,14,5.0,0.1,21,76.6,0.1,-0.9,PUR,4.4,88.1,8,W,2011
33,312810309.0,237656,Chris,home,Masson,TROY,17,6.8,0.7,31,92.1,-0.2,-0.3,ULL,6.9,88.1,6,W,2011
26,313160252.0,501563,Jake,home,Heaps,IDAHO,7,3.4,1.0,42,91.9,0.0,0.0,BYU,4.4,88.0,11,W,2011
50,313052649.0,481225,Austin,home,Dantin,NIU,63,10.4,1.1,60,92.8,2.6,0.0,TOL,13.8,88.0,10,L,2011
47,313160068.0,232560,Kellen,home,Moore,TCU,36,13.0,1.6,35,88.4,-1.8,-1.5,BSU,11.3,87.9,11,L,2011
39,313232638.0,236717,G.J.,away,Kinne,UTEP,28,7.2,0.2,57,89.7,0.4,0.0,TLSA,7.9,87.9,12,W,2011
35,312742633.0,501546,Tyler,home,Bray,BUFF,10,7.6,-0.0,41,94.4,-0.5,-0.7,TENN,6.4,87.8,5,W,2011
33,313290099.0,382642,Tyler,away,Wilson,LSU,41,3.6,-0.3,17,56.7,1.1,-2.4,ARK,2.0,87.8,13,L,2011
33,320070221.0,238790,J.J.,away,McDermott,PITT,6,4.4,0.0,28,83.1,1.3,-1.4,SMU,4.4,87.7,bowl,W,2011
35,313060195.0,489481,Tyler,home,Tettleton,TEM,31,6.4,0.1,35,88.3,2.8,-1.1,OHIO,8.1,87.7,10,W,2011
43,312810197.0,480812,Jordan,away,Webb,OKST,70,3.5,-0.0,28,76.7,0.1,-0.9,KU,2.6,87.7,6,L,2011
33,312670068.0,232560,Kellen,home,Moore,TLSA,21,11.4,-0.2,41,87.1,-5.4,0.0,BSU,5.9,87.6,4,W,2011
40,313230052.0,501176,Michael,away,Rocco,FSU,13,5.7,-0.4,14,69.5,2.3,-2.6,UVA,5.0,87.6,12,W,2011
38,312440070.0,482947,Matt,away,Schilz,IDAHO,15,6.7,-0.4,32,87.9,0.2,-0.5,BGSU,5.9,87.6,1,W,2011
34,312810024.0,380470,Andrew,home,Luck,COLO,7,6.2,0.0,48,92.4,-0.1,0.0,STAN,6.1,87.5,6,W,2011
51,313090005.0,191981,Case,away,Keenum,UAB,13,12.2,-0.4,56,94.1,0.5,0.0,HOU,12.3,87.4,10,W,2011
31,313060195.0,482161,Chris,away,Coyer,OHIO,35,3.1,0.6,31,87.8,3.5,0.0,TEM,7.3,87.4,10,L,2011
39,312532005.0,481287,Casey,away,Pachall,AFA,19,7.0,-0.2,35,88.0,0.5,-0.7,TCU,6.7,87.3,2,W,2011
35,313370127.0,238910,Kirk,home,Cousins,WIS,42,7.5,-0.5,39,81.2,-0.4,0.0,MSU,6.6,87.2,14,L,2011
44,312952440.0,484080,Derek,away,Carr,NEV,45,6.4,0.5,38,83.2,1.1,-0.5,FRES,7.5,87.2,8,L,2011
55,313020030.0,380470,Andrew,away,Luck,USC,48,8.0,-0.8,56,69.4,1.0,-1.9,STAN,6.9,87.2,9,W,2011
46,312810193.0,385212,Zac,home,Dysert,ARMY,28,10.5,-0.1,35,90.8,2.2,-0.5,M-OH,12.1,87.2,6,W,2011
28,313300002.0,480215,AJ,away,McCarron,AUB,14,7.4,0.7,42,87.2,0.0,-2.2,ALA,6.0,87.2,13,W,2011
42,313230142.0,501816,James,home,Franklin,TTU,27,4.9,-0.1,31,94.3,9.7,-1.2,MIZ,13.3,87.1,12,W,2011
22,312950099.0,232417,Jarrett,home,Lee,AUB,10,3.4,0.7,45,91.0,0.0,0.0,LSU,4.1,87.0,8,W,2011
30,313092390.0,381689,Sean,away,Renfree,MIAMI,49,2.4,-0.4,14,79.9,1.1,0.0,DUKE,3.1,86.9,10,L,2011
41,313162305.0,378497,Robert Griffin,away,III,KU,30,8.1,-0.2,31,91.8,1.2,0.0,BAY,9.1,86.7,11,W,2011
42,312740008.0,232059,Ryan,away,Tannehill,ARK,42,5.1,-0.0,38,80.5,2.2,0.0,TA&M,7.3,86.7,5,L,2011
40,313090120.0,501176,Michael,away,Rocco,MD,13,7.2,-0.4,31,85.8,1.2,0.0,UVA,8.0,86.6,10,W,2011
40,313020194.0,238093,Russell,away,Wilson,OSU,33,7.9,-0.1,29,75.2,-0.2,-2.1,WIS,5.6,86.6,9,L,2011
61,313230239.0,378497,Robert Griffin,home,III,OKLA,38,12.5,0.6,45,69.4,-4.6,-1.2,BAY,7.3,86.3,12,W,2011
30,313092751.0,516959,Brett,home,Smith,TCU,31,4.9,0.0,20,86.8,1.9,0.0,WYO,6.9,86.3,10,L,2011
65,313090251.0,377942,Seth,away,Doege,TEX,52,3.8,1.8,20,62.6,0.0,-1.8,TTU,3.7,86.3,10,L,2011
52,312810077.0,480237,Denard,away,Robinson,NW,24,8.3,-0.3,42,91.0,5.2,0.0,MICH,13.3,86.2,6,W,2011
51,312600167.0,377942,Seth,away,Doege,UNM,13,9.6,-0.1,59,93.3,0.0,0.0,TTU,9.5,86.1,3,W,2011
34,312800278.0,232560,Kellen,away,Moore,FRES,7,6.1,0.2,57,90.1,0.0,0.0,BSU,6.2,86.1,6,W,2011
